86,99
88,100
90,100
92,100
94,100
96,99
97,97
97,95
97,93
97,91
97,89
97,87
97,85
97,83
97,81
97,79
97,77
97,75
97,73
97,71
97,69
97,67
97,65
97,63
97,61
97,59
97,57
97,55
97,53
97,51
97,49
97,47
97,45
97,43
97,41
97,39
97,37
97,35
97,33
97,31
98,29
100,28
102,27
104,26
106,26
108,25
110,25
112,25
114,25
116,25
118,25
120,25
122,25
124,25
126,25
128,25
130,25
132,26
134,26
136,26
138,26
140,26
141,27
142,29
142,31
143,33
143,35
143,37
143,39
143,41
143,43
143,45
143,47
143,49
143,51
143,53
143,55
143,57
143,59
143,61
143,63
143,65
143,67
143,69
143,71
143,73
143,75
143,77
143,79
143,81
143,83
143,85
143,87
143,89
143,91
143,93
143,95
144,97
145,99
147,100
149,100
151,100
153,100
155,99
156,97
156,95
156,93
156,91
156,89
156,87
156,85
156,83
156,81
156,79
156,77
156,75
156,73
156,71
156,69
156,67
156,65
156,63
156,61
156,59
156,57
156,55
156,53
156,51
156,49
156,47
156,45
156,43
156,41
156,39
156,37
156,35
156,33
156,31
156,29
156,27
156,25
156,23
156,21
156,19
156,17
154,15
152,14
150,14
148,13
146,13
144,12
142,12
140,12
138,12
136,12
134,12
132,11
130,11
128,10
126,10
124,10
122,10
120,10
118,10
116,10
114,10
112,10
110,10
108,10
106,10
104,11
102,11
100,11
98,12
96,13
94,13
92,14
90,16
88,17
86,18
85,20
84,22
84,24
84,26
84,28
84,30
84,32
84,34
84,36
84,38
84,40
84,42
84,44
84,46
84,48
84,50
84,52
84,54
84,56
84,58
84,60
84,62
84,64
84,66
84,68
84,70
84,72
84,74
84,76
84,78
84,80
84,82
84,84
84,86
84,88
84,90
84,92
84,94
84,96
85,98
